LAST NAME,FIRST NAME,DOB,POB,SSN,SEX,STREET NUMBER,STREET NAME,VOTER REG DATE,PARTY 
CHIN,MATT,1959/9/23,Oregon,508-87-0049,MALE,2719,HAWTHORN,1978/11/22,REPUBLICAN
ADAMS,Melissa,1956/12/28,Alderwood,776-73-1423,FEMALE,402,CORGI,1978/11/23,REPUBLICAN
DEVRIES,ROBIN,1959/11/28,TENNESEE,919-83-7750,FEMALE,379,CRANBERRY,1978/11/23,REPUBLICAN
ADDLEMAN,Noel,1959/9/25,Alderwood,424-05-7557,FEMALE,1092,SEVENTH,1978/11/24,REPUBLICAN
TUAN,DAVOD,1958/5/13,Alderwood,862-85-0221,MALE,612,SELKIRK,1978/11/24,INDEPENDENT
ADKINS,Olga,1959/11/30,KANSAS,637-03-7245,FEMALE,500,SIBERIAN,1978/11/25,REPUBLICAN
BRYAN,HEIDI,1955/8/18,Alderwood,825-83-3658,FEMALE,2177,MALTESE,1978/11/25,DEMOCRAT
ALEXANDER,Pablo,1958/5/15,OKLAHOMA,674-68-0335,MALE,187,SPRUCE,1978/11/26,REPUBLICAN
HOGAN,ROBERT,1955/8/19,Alderwood,883-31-2256,MALE,425,LOCUST,1978/11/26,DEMOCRAT
AKER,Rebekah,1940/7/29,GEORGIA,362-77-5448,FEMALE,401,SIAMESE,1978/11/27,INDEPENDENT
DELEGARD,ROBIN,1955/8/20,Alderwood,580-22-5623,FEMALE,674,LUPIN,1978/11/27,DEMOCRAT
ALLEN,Sebastien,1960/12/2,NORTH DAKOTA,162-76-1385,MALE,182,CHERRY,1978/11/28,DEMOCRAT
STEEN,WES,1958/5/17,Alderwood,162-59-6289,MALE,3346,ALDER,1978/11/28,DEMOCRAT
ALLWINE,Tanya,1958/5/18,Alderwood,039-97-7721,FEMALE,1578,HOLLY,1978/11/29,DEMOCRAT
SWANSON,SHANNON,1957/1/3,PENNSYLVANIA,889-94-3729,FEMALE,449,CORGI,1978/11/29,DEMOCRAT
AMAN,Van,1957/1/4,Montana,467-24-2913,FEMALE,240,GINGER,1978/11/30,DEMOCRAT
STAVEN,SEAN,1940/8/1,ARIZONA,410-24-6962,MALE,211,TWENTIETH,1978/11/30,REPUBLICAN
BACHELOR,Wendy,1959/10/2,Alderwood,605-14-3839,FEMALE,3402,STURGEON,1978/12/1,DEMOCRAT
HAMMOND,KIM,1955/8/24,Alderwood,349-33-3430,FEMALE,855,SNOWBERRY,1978/12/1,REPUBLICAN
ALLWARDT,RICHARD,1940/8/3,Alderwood,739-08-6370,MALE,2772,RAGAMUFFIN,1978/12/2,REPUBLICAN
BACON,Arthur,1957/1/6,NORTH DAKOTA,648-62-3536,MALE,267,BOXWOOD,1978/12/2,DEMOCRAT
BAER,Bertha,1957/1/7,Alderwood,734-23-0797,FEMALE,241,BRITTANY,1978/12/3,REPUBLICAN
POOL,GAIL,1957/1/7,CONNECTICUT,417-43-5224,FEMALE,333,CORNFLOWER,1978/12/3,REPUBLICAN
BAILEY,Cristobal,1959/10/5,Alderwood,634-59-4599,MALE,1255,KEESHOND,1978/12/4,REPUBLICAN
WALTERS,JAVIER,1960/12/8,Alderwood,698-74-9609,MALE,1418,BOXWOOD,1978/12/4,REPUBLICAN
BAKER,Dolly,1957/1/9,Alderwood,220-32-6915,FEMALE,322,BRITTANY,1978/12/5,REPUBLICAN
MOFFETT,LISA,1959/12/10,Alderwood,420-83-5773,FEMALE,749,OAK,1978/12/5,REPUBLICAN
KIM,ROBERT,1957/1/10,Montana,141-96-0264,MALE,199,ANGORA,1978/12/6,REPUBLICAN
WHITFORD,Edouard,1960/12/10,Alderwood,530-37-4658,MALE,847,PERSIAN,1978/12/6,REPUBLICAN
MILLER,Fay,1955/8/30,Oregon,523-52-5811,FEMALE,405,SUNFLOWER,1978/12/7,REPUBLICAN
MOSS,ERICA,1959/10/8,Oregon,431-79-2509,FEMALE,547,BURMESE,1978/12/7,INDEPENDENT
BECKER,Gustav,1957/1/12,Alderwood,253-83-2347,MALE,574,BENGAL,1978/12/8,REPUBLICAN
BOLTON,COLE,1959/12/13,Oregon,401-77-3493,MALE,1234,BRITTANY,1978/12/8,DEMOCRAT
BRAGG,Hanna,1957/1/13,Washington,716-91-1592,FEMALE,93,CHOWCHOW,1978/12/9,REPUBLICAN
RIECK,MINDY,1958/5/28,Alderwood,618-10-9974,FEMALE,149,BIRCH,1978/12/9,DEMOCRAT
FOLEY,Ike,1959/10/11,Alderwood,192-04-4716,MALE,1199,BUTTONWOOD,1978/12/10,INDEPENDENT
KIM,SCOTT,1940/8/11,Utah,818-23-9861,MALE,1045,ASIAN,1978/12/10,DEMOCRAT
HENDERSON,Josephine,1957/1/15,Montana,121-94-4475,FEMALE,131,FOURTH,1978/12/11,DEMOCRAT
PEDEN,TRUDY,1960/12/15,Alderwood,872-92-0639,FEMALE,3185,ESKIMO,1978/12/11,DEMOCRAT
BALL,Kyle,1940/8/13,ILLINOIS,491-02-6008,MALE,1331,EIGHTH,1978/12/12,DEMOCRAT
VELEZ,NICHOLAS,1958/5/31,Alderwood,176-74-5671,MALE,2919,HONEYSUCKLE,1978/12/12,DEMOCRAT
BARRO,Laura,1958/6/1,Oregon,841-44-1436,FEMALE,3739,HIMALAYA,1978/12/13,DEMOCRAT
HEINISCH,LLORENE,1957/1/17,Alderwood,756-37-1518,FEMALE,1022,HAWTHORN,1978/12/13,REPUBLICAN
BARNES,Marco,1959/10/15,Alderwood,756-71-7900,MALE,924,ESKIMO,1978/12/14,DEMOCRAT
KWAK,ANDY,1959/10/15,ARIZONA,877-96-5651,MALE,15,CORGI,1978/12/14,REPUBLICAN
BARRETT,Nana,1958/6/3,Alderwood,375-06-5288,FEMALE,2772,SCOTTISH,1978/12/15,DEMOCRAT
JOHNSON,THERESE,1957/1/19,Alderwood,328-90-4286,FEMALE,986,FOURTH,1978/12/15,REPUBLICAN
BARRY,Omar,1959/10/17,Alderwood,875-49-2009,MALE,786,BARBERRY,1978/12/16,REPUBLICAN
JOHNSON,GREG,1957/1/20,NORTH DAKOTA,441-71-1903,MALE,143,SUMAC,1978/12/16,REPUBLICAN
MCINTYRE,URSULA,1959/10/18,Washington,834-05-5382,FEMALE,1483,SAGUARO,1978/12/17,REPUBLICAN
OLIVEIRA,Paloma,1958/6/5,Oregon,297-93-0672,FEMALE,3598,PINSCHER,1978/12/17,REPUBLICAN
ORGILL,Rene,1942/1/1,Alderwood,564-26-7466,FEMALE,3059,ABYSSINIAN,1978/12/18,REPUBLICAN
SHUTTHANANDAN,BILL,1957/1/22,Utah,550-66-3877,MALE,75,NINETEENTH ,1978/12/18,REPUBLICAN
FRIESE,JUNE,1960/12/23,Alderwood,899-32-4295,FEMALE,2499,SAGUARO,1978/12/19,REPUBLICAN
WHITING,Sally,1957/1/23,Alderwood,859-95-5557,FEMALE,3115,SPRUCE,1978/12/19,REPUBLICAN
JACOBUS,ROLF,1955/9/12,Alderwood,645-18-7296,MALE,1457,CORALBERRY,1978/12/20,INDEPENDENT
WHITMAN,Teddy,1957/1/24,ILLINOIS,567-65-0639,FEMALE,445,TWELVTH,1978/12/20,REPUBLICAN
FARMER,Vicky,1942/1/4,Alderwood,893-47-4991,FEMALE,408,TIFFANY,1978/12/21,REPUBLICAN
THOMAS-BLACK,SHAWNA,1957/1/25,Alderwood,053-28-5233,FEMALE,420,DOGWOOD,1978/12/21,DEMOCRAT
BEAR,Wilfred,1959/10/23,ARIZONA,407-25-7576,MALE,485,ESKIMO,1978/12/22,REPUBLICAN
THRONAS,JEFFREY,1957/1/26,Alderwood,537-26-2828,MALE,456,SASKATOON,1978/12/22,DEMOCRAT
BEAN,Ana,1958/6/11,Alderwood,495-70-7308,FEMALE,120,ESKIMO,1978/12/23,INDEPENDENT
MCKINLEY,SHARON,1959/10/24,Oregon,818-73-1671,FEMALE,2464,REX,1978/12/23,DEMOCRAT
ALDERSON,TROY,1957/1/28,Alderwood,339-02-6946,MALE,950,CRANBERRY,1978/12/24,DEMOCRAT
BECHTOL,Bill,1948/11/11,Alderwood,139-32-4280,MALE,1799,TURKISH,1978/12/24,DEMOCRAT
BELL,Claudette,1958/6/13,Alderwood,933-01-1711,FEMALE,1351,FOXGLOVE,1978/12/25,DEMOCRAT
GALLOWAY,MARJORIE,1940/8/26,Alderwood,120-22-3470,FEMALE,931,SUNFLOWER,1978/12/25,DEMOCRAT
BENDER,Danny,1955/9/18,Alderwood,104-16-2913,MALE,1904,PERSIMMON,1978/12/26,DEMOCRAT
GUSTAFSON,KEN,1958/6/14,Alderwood,416-62-7406,MALE,945,BRITTANY,1978/12/26,REPUBLICAN
BISSON,Erika,1957/1/31,Alderwood,085-67-1565,FEMALE,434,BUFFALOBERRY,1978/12/27,DEMOCRAT
KASSIANOV,SHAWNA,1959/10/28,ARIZONA,217-18-0408,FEMALE,441,PHEASANT,1978/12/27,REPUBLICAN
ADAMS,CURTIS,1958/6/16,Alderwood,583-82-9331,MALE,894,MAIN,1978/12/28,REPUBLICAN
BLACK,Fred,1959/10/29,Alderwood,770-98-3830,MALE,1092,SECOND,1978/12/28,DEMOCRAT
BLUE,Grace,1961/1/2,Alderwood,565-74-9514,FEMALE,494,SUNFLOWER,1978/12/29,REPUBLICAN
LOPEZ,JANET,1959/10/30,OKLAHOMA,401-98-7948,FEMALE,358,RAGAMUFFIN,1978/12/29,REPUBLICAN
BLAKE,Henri,1957/2/3,Alderwood,108-33-1445,MALE,1246,SECOND,1978/12/30,REPUBLICAN
SMITH,PETER,1958/6/18,Alderwood,406-14-9629,MALE,1606,THISTLE,1978/12/30,REPUBLICAN
CULLINAN,BOBBI,1942/1/14,ILLINOIS,237-22-3807,FEMALE,53,CHOLLA,1978/12/31,REPUBLICAN
JOHNSON,Ida,1957/2/4,Alderwood,460-67-7695,FEMALE,914,PETERBALD,1978/12/31,REPUBLICAN
MCCARTNEY,DICK,1957/2/5,Alderwood,300-40-0179,MALE,861,STRAWBERRY,1979/1/1,REPUBLICAN
WHITFORD,Joaquin,1957/2/5,NORTH CAROLINA,125-20-4977,FEMALE,626,MALTESE,1979/1/1,REPUBLICAN
BOWYER,Kate,1957/2/6,Idaho,848-29-1894,FEMALE,130,CORGI,1979/1/2,REPUBLICAN
COOK,DAPHNE,1957/2/6,Washington,437-63-6597,FEMALE,1675,DAFFODIL,1979/1/2,INDEPENDENT
CHANDIA,GREG,1942/1/17,Oregon,127-64-2168,MALE,3592,PHEASANT,1979/1/3,DEMOCRAT
LARSON,Larry,1957/2/7,ARIZONA,536-85-3426,MALE,690,BOBTAIL,1979/1/3,REPUBLICAN
BORBELY,Mindy,1958/6/23,Utah,066-61-4516,FEMALE,161,BLACKBERRY,1979/1/4,REPUBLICAN
RAININA,MACIE,1959/11/5,Alderwood,976-12-3792,FEMALE,2758,SAGUARO,1979/1/4,DEMOCRAT
HOLLOMON,Nicholas,1942/1/19,ARIZONA,871-24-0035,MALE,363,LILAC,1979/1/5,INDEPENDENT
RUSSELL,WES,1958/6/24,Utah,460-96-8295,MALE,1215,TWINBERRY,1979/1/5,DEMOCRAT
FONTANA-SMITH,Odette,1957/2/10,Oregon,499-57-4142,FEMALE,875,FOURTH,1979/1/6,DEMOCRAT
ZINN,PEGGY,1948/11/24,Alderwood,928-32-7868,FEMALE,700,AIREDALE,1979/1/6,DEMOCRAT
PLACET,Peter,1958/6/26,Utah,693-40-4436,MALE,915,FOURTH,1979/1/7,DEMOCRAT
SMITH,GERALD,1958/6/26,California,798-21-0648,MALE,82,RASPBERRY,1979/1/7,DEMOCRAT
BARRERA,IRENE,1955/10/1,Idaho,217-13-9176,FEMALE,95,THISTLE,1979/1/8,REPUBLICAN
SKELLY,Rose,1959/11/9,Oregon,401-04-9997,FEMALE,1705,GREYHOUND,1979/1/8,DEMOCRAT
GRINSTEIN,Sam,1959/11/10,ALABAMA,168-22-3806,MALE,214,CLOUDBERRY,1979/1/9,DEMOCRAT
SCHERPELZ,CLAY,1957/2/13,OKLAHOMA,647-36-9962,MALE,158,HONEYSUCKLE,1979/1/9,REPUBLICAN
JOHNSON,Teresa,1942/1/24,Alderwood,529-04-1313,FEMALE,1886,BEARBERRY,1979/1/10,DEMOCRAT
SANDOVAL,MINDY,1959/11/11,Alderwood,757-17-7968,FEMALE,1757,SPHYNX,1979/1/10,REPUBLICAN
BECKER,PETER,1961/1/15,Alderwood,550-38-7750,MALE,1127,PIXIE,1979/1/11,REPUBLICAN
SKUMANICH,Victor,1957/2/15,Montana,060-81-1235,MALE,248,BIRCH,1979/1/11,REPUBLICAN
HUND,Wanda,1955/10/5,Alderwood,320-29-4023,FEMALE,563,SUMAC,1979/1/12,REPUBLICAN
RAYMOND,KRISTA,1957/2/16,Oregon,032-97-0019,FEMALE,25,CHOLLA,1979/1/12,REPUBLICAN
DONALDSON,THOMAS,1960/1/18,Alderwood,709-52-7409,MALE,154,BITTEROOT,1979/1/13,REPUBLICAN
HALL,ROLF,1957/2/17,Utah,219-85-5343,MALE,202,CLOUDBERRY,1979/1/13,REPUBLICAN
STONE,MARY,1958/7/3,Montana,045-75-9517,FEMALE,163,SUMAC,1979/1/14,REPUBLICAN
TWEEDY,LINDA,1957/2/18,DELAWARE,587-89-9048,FEMALE,1440,TWELVTH,1979/1/14,REPUBLICAN
BARTHA,JAMES,1959/11/16,Oregon,469-39-6385,MALE,2107,PEONY,1979/1/15,REPUBLICAN
SCHUSTER,BOB,1957/2/19,Alderwood,892-08-1295,MALE,282,SWEET PEA,1979/1/15,INDEPENDENT
ALLWINE,DANA,1957/2/20,Alderwood,334-05-2778,FEMALE,271,BOMBAY,1979/1/16,DEMOCRAT
STOPPANI,PATRICIA,1958/7/5,Alderwood,409-18-9812,FEMALE,1207,SELKIRK,1979/1/16,REPUBLICAN
AREY,GREG,1958/7/6,Alderwood,574-48-9453,MALE,44,EIGHTEENTH,1979/1/17,DEMOCRAT
DIEFENDERFER,JOHN,1959/11/18,ARIZONA,010-28-8328,MALE,233,CHOWCHOW,1979/1/17,REPUBLICAN
HANSEN,LINDA,1960/1/23,Alderwood,628-71-4616,FEMALE,840,SALMON,1979/1/18,INDEPENDENT
TUCKER,CAROL,1942/2/1,RHODE ISLAND,160-95-8494,FEMALE,33,SOMALI,1979/1/18,DEMOCRAT
POSAKONY,BOB,1957/2/23,Alderwood,972-92-6391,MALE,1277,LUPIN,1979/1/19,DEMOCRAT
THOMAS,ROBERT,1957/2/23,Alderwood,365-86-2021,MALE,546,HAWTHORN,1979/1/19,DEMOCRAT
PEURRUNG,SHAWNA,1958/7/9,ARKANSAS,047-14-6318,FEMALE,451,KOMONDOR,1979/1/20,DEMOCRAT
SCHULTZ,BARBARA,1942/2/3,Oregon,149-30-0748,FEMALE,361,TERRIER,1979/1/20,DEMOCRAT
BOND,RON,1959/11/22,Alderwood,909-93-5310,MALE,3115,PINE,1979/1/21,REPUBLICAN
FELLER,MICHAEL,1957/2/25,California,767-27-8381,MALE,168,BRITTANY,1979/1/21,DEMOCRAT
BORKOWSKI,DANA,1959/11/23,Alderwood,407-88-3514,FEMALE,665,BIRCH,1979/1/22,REPUBLICAN
FULLMER,ELIZABETH,1957/2/26,Alderwood,243-77-2129,FEMALE,823,FOURTEENTH,1979/1/22,DEMOCRAT
ALLEN,JON,1942/2/6,Alderwood,629-29-8561,MALE,693,PEONY,1979/1/23,REPUBLICAN
YE,WILLIAM,1959/11/24,California,898-26-8323,MALE,8,FIFTEENTH,1979/1/23,DEMOCRAT
MEADOR,JANUARY,1957/2/28,ARIZONA,015-36-0279,FEMALE,756,CRANBERRY,1979/1/24,REPUBLICAN
ROBERTS,JENNIFER,1959/11/25,Utah,776-64-6137,FEMALE,575,SWEET PEA,1979/1/24,REPUBLICAN
CHAVEZ-TAPIA,DAVID,1955/10/18,Alderwood,122-96-6457,MALE,1119,FIFTH,1979/1/25,REPUBLICAN
KOEPPEL,HENRY,1955/10/18,MEXICO,001-11-5190,MALE,275,SIAMESE,1979/1/25,REPUBLICAN
BEDOYA,MARIA,1961/1/30,INDIANA,164-43-0789,FEMALE,287,DALMATIAN,1979/1/26,REPUBLICAN
BURGHARD,BOBBI,1960/1/31,Alderwood,761-12-0984,FEMALE,1771,CORGI,1979/1/26,REPUBLICAN
LESSOR,RICHARD,1958/7/16,ARIZONA,472-82-3939,MALE,685,BITTERSWEET,1979/1/27,REPUBLICAN
VINSKEY,RICHARD,1940/9/28,Alderwood,323-93-6925,MALE,1176,BORZOI,1979/1/27,REPUBLICAN
COCA,SUSAN,1957/3/4,Alderwood,111-34-6283,FEMALE,783,SIXTEENTH,1979/1/28,REPUBLICAN
PETERS,DEE,1959/11/29,Alderwood,908-36-4211,FEMALE,1710,COLLIE,1979/1/28,INDEPENDENT
KIRIHARA,JACK,1958/7/18,Alderwood,022-54-9509,MALE,2359,BIRCH,1979/1/29,DEMOCRAT
RODRIGUEZ,CHARLES,1958/7/18,Utah,331-09-9424,MALE,190,CORALBERRY,1979/1/29,REPUBLICAN
BROTHERS,CINDY,1959/12/1,Oregon,994-06-2844,FEMALE,616,ROSEHIP,1979/1/30,DEMOCRAT
HONE,MARGARET,1960/2/4,Utah,831-94-9776,FEMALE,770,THISTLE,1979/1/30,REPUBLICAN
BATES,GREG,1960/2/5,Alderwood,342-55-3257,MALE,1655,CRANBERRY,1979/1/31,DEMOCRAT
SVANCARA,JOSEPH,1942/2/14,Alderwood,688-84-9889,MALE,1332,SAGUARO,1979/1/31,INDEPENDENT
CONWAY,DOROTHY,1959/12/3,Alderwood,961-15-6910,FEMALE,301,AIREDALE,1979/2/1,DEMOCRAT
SCHWARTZ,WHITNEY,1957/3/8,Alderwood,662-47-1964,FEMALE,3269,BARREL,1979/2/1,DEMOCRAT
HINTON,JOSEPH,1961/2/6,Alderwood,115-21-7335,MALE,226,SAGE,1979/2/2,DEMOCRAT
TARANTO,CLAY,1942/2/16,Mexico,310-70-0989,MALE,215,KINNIKINICK,1979/2/2,DEMOCRAT
RECK,VERONICA,1957/3/10,Alderwood,090-01-0505,FEMALE,1708,TURKISH,1979/2/3,REPUBLICAN
THOMPSON,BETH,1957/3/10,Alderwood,412-71-3607,FEMALE,1087,MAIN,1979/2/3,DEMOCRAT
GIESZLER,MARK,1957/3/11,Montana,512-05-7342,MALE,167,PRICKLYPEAR,1979/2/4,REPUBLICAN
MCKINLEY,BRAD,1955/10/28,ARIZONA,977-60-4862,MALE,29,AIREDALE,1979/2/4,DEMOCRAT
MARKS,SHARON,1959/12/7,Alderwood,618-64-1680,FEMALE,288,BASSET,1979/2/5,REPUBLICAN
SHIRLEY,CARRIE,1957/3/12,Alderwood,963-12-2365,FEMALE,355,REX,1979/2/5,DEMOCRAT
JOHNS,DONALD,1957/3/13,Alderwood,654-33-5361,MALE,470,SIXTH,1979/2/6,REPUBLICAN
SMITH,JAMES,1959/12/8,Alderwood,279-13-7294,MALE,2359,SPRUCE,1979/2/6,REPUBLICAN
GATELEY,DEE,1955/10/31,Washington,414-19-2975,FEMALE,69,LILY,1979/2/7,REPUBLICAN
ZIMMERMAN,CAROLINE,1959/12/9,Oregon,962-53-8685,FEMALE,2650,PEONY,1979/2/7,REPUBLICAN
JONES,DENNIS,1960/2/13,ARIZONA,823-87-8966,MALE,563,TWENTIETH,1979/2/8,REPUBLICAN
SMITH,ANTHONY,1961/2/12,Washington,142-97-0636,MALE,1555,PERSIAN,1979/2/8,REPUBLICAN
LETTAU,LLORENE,1940/10/11,Alderwood,758-93-6014,FEMALE,868,WOLFHOUND,1979/2/9,REPUBLICAN
MARTIN,KATY,1958/7/29,Alderwood,838-63-1206,FEMALE,2562,CLOUDBERRY,1979/2/9,REPUBLICAN
ELSHAFEY,WAYNE,1959/12/12,Alderwood,280-10-3996,MALE,3325,PINE,1979/2/10,REPUBLICAN
MALLORY,ROLF,1957/3/17,Alderwood,824-91-7688,MALE,521,SEVENTEENTH,1979/2/10,INDEPENDENT
BARINAGA,ELAINE,1958/7/31,Alderwood,773-69-3348,FEMALE,371,CROWBERRY,1979/2/11,DEMOCRAT
KHAN,CYNTHIA,1958/7/31,Utah,170-15-3901,FEMALE,40,MUNCHKIN,1979/2/11,REPUBLICAN
DUDDER,ERIC,1960/2/17,DELAWARE,327-36-7556,MALE,72,PEONY,1979/2/12,DEMOCRAT
ELIZONDO,NEAL,1960/2/17,Alderwood,840-17-7888,MALE,1225,SOMALI,1979/2/12,REPUBLICAN
DOHNALKOVA,NATALIE,1958/8/2,Alderwood,505-13-7516,FEMALE,923,TWELVTH,1979/2/13,INDEPENDENT
KURTZ,MAY,1942/2/27,Washington,475-32-5315,FEMALE,1264,COLLIE,1979/2/13,DEMOCRAT
CUI,MIKE,1957/3/21,Alderwood,942-58-1463,MALE,2758,LAVENDER,1979/2/14,DEMOCRAT
MORRIS,BOB,1959/12/16,HAWAII,646-29-5177,MALE,43,ALDER,1979/2/14,DEMOCRAT
BILLETDEAUX,EDNA,1961/2/19,Utah,122-78-4393,FEMALE,285,LILY,1979/2/15,DEMOCRAT
WITTEVEEN,KIMBERLY,1958/8/4,Alderwood,024-47-1689,FEMALE,117,SELKIRK,1979/2/15,DEMOCRAT
HYRONIMUS,BRIAN,1957/3/23,Washington,068-23-1216,MALE,45,ROSEHIP,1979/2/16,REPUBLICAN
JUN,SCOTT,1959/12/18,Alderwood,746-51-9245,MALE,1372,ESKIMO,1979/2/16,DEMOCRAT
BYRNE,BECKY,1959/12/19,Montana,752-78-7854,FEMALE,20,ELDERBERRY,1979/2/17,DEMOCRAT
EDWARDS,DECEMBER,1955/11/10,Alderwood,035-93-1625,FEMALE,721,SIXTEENTH,1979/2/17,REPUBLICAN
SENOR,ZACK,1957/3/25,MEXICO,215-95-9662,MALE,14,FOURTEENTH,1979/2/18,REPUBLICAN
STRAUB,THOMAS,1960/2/23,Idaho,414-34-5574,MALE,225,LABRADOR,1979/2/18,DEMOCRAT
ARTHUR,HEIDI,1957/3/26,Alderwood,136-61-3829,FEMALE,525,TENTH,1979/2/19,REPUBLICAN
VELA,REBECAH,1958/8/8,Alderwood,797-21-2505,FEMALE,1253,SIAMESE,1979/2/19,REPUBLICAN
MCDOWELL,STEVEN,1955/11/13,California,376-84-2311,MALE,221,TWINBERRY,1979/2/20,REPUBLICAN
SEGUIN,WINSTON,1959/12/22,Alderwood,977-21-1637,MALE,1466,BROOM,1979/2/20,REPUBLICAN
HESS,JANICE,1960/2/26,GEORGIA,810-14-3621,FEMALE,1060,SCHNAUZER,1979/2/21,REPUBLICAN
STRUB,KELLY,1955/11/14,Alderwood,831-97-3037,FEMALE,1700,SCOTTISH,1979/2/21,REPUBLICAN
BROCKMAN,MATT,1958/8/11,Montana,294-34-6994,MALE,164,HONEYSUCKLE,1979/2/22,REPUBLICAN
WATROUS,RICHARD,1955/11/15,Alderwood,449-58-4015,MALE,3136,SELKIRK,1979/2/22,REPUBLICAN
FANG,ANGELA,1958/8/12,Montana,174-70-7735,FEMALE,22,GREYHOUND,1979/2/23,REPUBLICAN
MARSHALL,TERRY,1959/12/25,Alderwood,467-58-4816,FEMALE,3213,CRANBERRY,1979/2/23,INDEPENDENT
FARIS,WILLIAM,1957/3/31,NEW HAMPSHIRE,683-71-3922,MALE,248,SEVENTEENTH,1979/2/24,REPUBLICAN
SIMONSON,ROGER,1958/8/13,Wyoming,870-39-0541,MALE,975,BASSET,1979/2/24,DEMOCRAT
HAMMERSTROM,MICHELLE,1940/10/27,Alderwood,391-91-7537,FEMALE,2737,DAFFODIL,1979/2/25,REPUBLICAN
NEWTON,JANET,1960/3/1,Alderwood,007-36-9287,FEMALE,1171,TERRIER,1979/2/25,DEMOCRAT
CLEARY,ROBERT,1955/11/19,Washington,116-63-7438,MALE,212,CORALBERRY,1979/2/26,INDEPENDENT
FANSLER,BILL,1958/8/15,Montana,777-83-1495,MALE,30,TONKINESE,1979/2/26,DEMOCRAT
ANKRUM,AMY,1940/10/29,Oregon,575-28-4717,FEMALE,3796,ASTER,1979/2/27,DEMOCRAT
SOELBERG,CAROL,1957/4/3,Idaho,483-83-6768,FEMALE,34,CHERRY,1979/2/27,DEMOCRAT
ACKERMAN,JON,1958/8/17,MASSACHUSETTS,491-55-2709,MALE,190,COONHOUND,1979/2/28,DEMOCRAT
PUGH,KENNETH,1957/4/4,Idaho,318-08-9801,MALE,126,TWENTIETH,1979/2/28,DEMOCRAT
MOFFITT,MELISSA,1961/3/5,Utah,825-49-2701,FEMALE,153,CORALBERRY,1979/3/1,DEMOCRAT
WEBER,LINDA,1959/12/31,DELAWARE,211-60-9063,FEMALE,293,SNOWSHOE,1979/3/1,REPUBLICAN
BIGELOW,SCOTT,1960/1/1,Alderwood,469-72-0466,MALE,1449,SAGUARO,1979/3/2,REPUBLICAN
LIU,JEFFERY,1960/3/6,Alderwood,208-05-9869,MALE,774,STRAWBERRY,1979/3/2,DEMOCRAT
BLAKLEY,LAURIE,1960/3/7,Alderwood,268-82-3628,FEMALE,812,JUNIPER,1979/3/3,REPUBLICAN
SARIPALLI,HEATHER,1957/4/7,Oregon,015-40-3847,MALE,3304,WOLFHOUND,1979/3/3,DEMOCRAT
NASH,CHRISTOPHER,1960/1/3,Alderwood,122-84-2465,MALE,949,GREYHOUND,1979/3/4,REPUBLICAN
ROBERTS,CHRIS,1958/8/21,ALASKA,064-66-0095,MALE,57,AFGHAN,1979/3/4,REPUBLICAN
GAITHER,LLORENE,1955/11/26,Alderwood,619-20-8329,FEMALE,1310,ESKIMO,1979/3/5,REPUBLICAN
MAYER,STEPHANIE,1960/3/9,Alderwood,610-15-1580,FEMALE,35,PRICKLYPEAR,1979/3/5,REPUBLICAN
NETTER,JOHN,1958/8/23,ALASKA,829-34-4775,MALE,117,ELDERBERRY,1979/3/6,REPUBLICAN
NICHOLS,ANDY,1955/11/27,Alderwood,194-26-1198,MALE,22,CHOWCHOW,1979/3/6,REPUBLICAN
DEINES,URSULA,1955/11/28,Alderwood,044-91-0875,FEMALE,741,CHOLLA,1979/3/7,REPUBLICAN
PARDINI,LAUREN,1940/11/6,Alderwood,992-21-4361,MALE,2555,MAIN,1979/3/7,REPUBLICAN
ARIMESCU,BRIAN,1961/3/12,Alderwood,284-16-3919,MALE,377,MAPLE,1979/3/8,REPUBLICAN
NOGGLES,BILL,1958/8/25,Alderwood,772-40-0057,MALE,1503,SPRUCE,1979/3/8,INDEPENDENT
EVANS-PATTON,NICOLE,1958/8/26,Mexico,385-92-5671,FEMALE,865,MASTIFF,1979/3/9,REPUBLICAN
SULLIVAN,MICHELLE,1957/4/13,Alderwood,132-16-7354,FEMALE,2352,EIGHTEENTH,1979/3/9,DEMOCRAT
HUNTER,RICK,1940/11/9,Alderwood,092-38-0529,MALE,1239,PEONY,1979/3/10,DEMOCRAT
MORRA,JASON,1957/4/14,Idaho,970-84-1643,MALE,103,LAUREL,1979/3/10,REPUBLICAN
KATIPAMULA,AMANDA,1960/1/10,MEXICO,078-56-4899,FEMALE,38,THIRD,1979/3/11,INDEPENDENT
MORAN,ROBIN,1955/12/2,Utah,936-32-1460,FEMALE,970,BUTTONWOOD,1979/3/11,DEMOCRAT
BAGAGLIO,ART,1940/11/11,Alderwood,173-39-3393,MALE,217,SASKATOON,1979/3/12,DEMOCRAT
CHAMBERLIN,SCOTT,1957/4/16,Montana,128-57-5742,MALE,224,CLOUDBERRY,1979/3/12,DEMOCRAT
SCHMIDT,BRITTANY,1957/4/17,Alderwood,981-68-0640,FEMALE,41,BOXER,1979/3/13,DEMOCRAT
SHIPPELL,BARBARA,1957/4/17,Montana,873-41-1816,FEMALE,23,SCHNAUZER,1979/3/13,DEMOCRAT
GODOY-KAIN,MATTHEW,1960/1/13,Alderwood,888-38-7307,MALE,877,SASKATOON,1979/3/14,DEMOCRAT
